OBS,SP500_OPEN,FTSE_OPEN,R_SP500_OPEN,R_FTSE_OPEN
6/11/2008,1357.09,5827.3,-0.139171693,-0.859474402
6/12/2008,1335.78,5723.3,-1.582731053,-1.800820919
6/13/2008,1341.81,5790.5,0.45040579,1.167308153
6/16/2008,1358.85,5802.8,1.261930501,0.212191604
6/17/2008,1360.71,5794.6,0.136786854,-0.141411029
6/18/2008,1349.59,5861.9,-0.820577973,1.154733373
6/19/2008,1336.89,5756.9,-0.945482163,-1.807464773
6/20/2008,1341.02,5708.4,0.308449744,-0.846036114
6/23/2008,1319.77,5620.8,-1.597303944,-1.546477171
6/24/2008,1317.23,5667.2,-0.192643215,0.822116608
6/25/2008,1314.54,5634.7,-0.20442523,-0.575126122
6/26/2008,1316.29,5666.1,0.133037882,0.5557143
6/27/2008,1283.6,5518.2,-2.514854311,-2.644933023
6/30/2008,1278.06,5529.9,-0.432532704,0.211801203
07/01/2008,1276.69,5625.9,-0.107251209,1.72112031
07/02/2008,1285.82,5479.9,0.7125856,-2.629408267
07/03/2008,1262.96,5426.3,-1.793847488,-0.982935056
07/04/2008,,5476.6,,0.92269684
07/07/2008,1262.9,5412.8,,-1.171795141
07/08/2008,1251.84,5512.7,-0.879619469,1.828800225
07/09/2008,1273.38,5440.5,1.706031351,-1.318355289
7/10/2008,1245.25,5529.6,-2.233846952,1.624451178
7/11/2008,1248.66,5406.8,0.273466334,-2.245805956
7/14/2008,1241.61,5261.6,-0.566205177,-2.722225762
7/15/2008,1226.83,5300.4,-1.197531772,0.73471264
7/16/2008,1214.65,5171.9,-0.997763737,-2.454216357
7/17/2008,1246.31,5150.6,2.573121612,-0.41269131
7/18/2008,1258.22,5286.3,0.951083818,2.600535552
7/21/2008,1261.82,5376.4,0.285709945,1.690043695
7/22/2008,1257.08,5404.3,-0.376355202,0.517592778
7/23/2008,1278.87,5364.1,1.718530434,-0.746632494
7/24/2008,1283.22,5449.9,0.339566852,1.586865183
7/25/2008,1253.51,5362.3,-2.34249278,-1.620427236
7/28/2008,1257.76,5352.6,0.338474482,-0.181056336
7/29/2008,1236.38,5312.6,-1.714460591,-0.750106656
7/30/2008,1264.52,5319.2,2.250484838,0.12415585
7/31/2008,1281.37,5420.7,1.323721452,1.89020423
08/01/2008,1269.42,5411.9,-0.936971481,-0.162472572
08/04/2008,1253.27,5354.7,-1.28039677,-1.062555276
08/05/2008,1254.87,5320.2,0.127584602,-0.646378329
08/06/2008,1283.99,5454.5,2.294043551,2.493005942
08/07/2008,1286.51,5486.1,0.196070866,0.577666451
08/08/2008,1266.29,5477.5,-1.584176032,-0.156882808
8/11/2008,1294.42,5489.2,2.197135296,0.213373293
8/12/2008,1304.79,5541.8,0.797938991,0.953683232
8/13/2008,1288.64,5534.5,-1.24547096,-0.131812989
8/14/2008,1282.11,5448.6,-0.508024043,-1.56425329
8/15/2008,1293.85,5497.4,0.911511148,0.891655825
8/18/2008,1298.14,5454.8,0.331020098,-0.777929819
8/19/2008,1276.65,5450.2,-1.66930111,-0.084364975
8/20/2008,1267.34,5320.4,-0.731924384,-2.410381675
8/21/2008,1271.07,5371.8,0.293884966,0.961455939
8/22/2008,1277.59,5370.2,0.511642528,-0.029789611
8/25/2008,1290.47,,1.003100239,
8/26/2008,1267.03,5505.6,-1.833091406,
8/27/2008,1271.29,5470.7,0.335655394,-0.635917707
8/28/2008,1283.79,5528.1,0.978450751,1.043759703
8/29/2008,1296.49,5601.2,0.98439724,1.313668447
09/01/2008,,5636.6,,0.630018635
09/02/2008,1287.83,5602.8,,-0.601457407
09/03/2008,1276.61,5620.7,-0.875050428,0.318973853
09/04/2008,1271.8,5499.7,-0.377490727,-2.176266601
09/05/2008,1233.21,5362.1,-3.081269387,-2.53378559
09/08/2008,1249.5,5240.7,1.312294531,-2.29006122
09/09/2008,1267.98,5446.3,1.468161173,3.848140184
9/10/2008,1227.5,5415.6,-3.244550233,-0.56528014
9/11/2008,1229.04,5366.2,0.125379615,-0.916365462
9/12/2008,1245.88,5318.4,1.36087307,-0.894751678
9/15/2008,1250.92,5416.7,0.403717306,1.83142677
9/16/2008,1188.31,5204.2,-5.134715094,-4.002078205
9/17/2008,1210.34,5025.6,1.836918221,-3.492114208
9/18/2008,1157.08,4912.4,-4.500172171,-2.278222905
9/19/2008,1213.11,4880,4.728771994,-0.661740089
9/22/2008,1255.37,5311.3,3.424303975,8.469140652
9/23/2008,1207.61,5236.3,-3.878715015,-1.422148433
9/24/2008,1188.79,5136.1,-1.57072166,-1.932110545
9/25/2008,1187.87,5095.6,-0.077419576,-0.791661435
9/26/2008,1204.47,5197,1.387784882,1.970411377
9/29/2008,1209.07,5088.5,0.381183288,-2.109844438
9/30/2008,1113.78,4818.8,-8.209183358,-5.445815724
10/01/2008,1164.17,4902.5,4.424875129,1.722034468
10/02/2008,1160.64,4959.6,-0.303680964,1.157981324
10/03/2008,1115.16,4870.3,-3.997368474,-1.816955548
10/06/2008,1097.56,4980.3,-1.59083582,2.233459335
10/07/2008,1057.6,4589.2,-3.708734406,-8.178441324
10/08/2008,988.91,4605.2,-6.715414263,0.348038287
10/09/2008,988.42,4366.7,-0.049561784,-5.317852472
10/10/2008,902.31,4313.8,-9.114956691,-1.218838889
10/13/2008,912.75,3932.1,1.150387881,-9.264555189
10/14/2008,1009.97,4256.9,10.12138859,7.936756154
10/15/2008,994.6,4394.2,-1.533526014,3.174429369
10/16/2008,909.53,4079.6,-8.941266371,-7.428654515
10/17/2008,942.29,3861.4,3.538510025,-5.496913237
10/20/2008,943.51,4063,0.129388076,5.089180499
10/21/2008,980.4,4282.7,3.835368807,5.266203481
10/22/2008,951.67,4229.7,-2.974231561,-1.245258326
10/23/2008,899.08,4040.9,-5.684631777,-4.566362912
10/24/2008,895.22,4087.8,-0.430252015,1.153948859
10/27/2008,874.28,3883.4,-2.366880764,-5.129586945
10/28/2008,848.92,3852.6,-2.943573711,-0.796281353
10/29/2008,939.51,3926.4,10.13935094,1.897473049
10/30/2008,939.38,4242.5,-0.013837958,7.742974259
10/31/2008,953.11,4291.6,1.451023879,1.150690565
11/03/2008,968.67,4377.3,1.619367465,1.977247218
11/04/2008,971.31,4443.3,0.272167922,1.496524766
11/05/2008,1001.84,4639.5,3.094791242,4.320925819
11/06/2008,952.4,4530.7,-5.060847364,-2.373014887
11/07/2008,907.44,4272.4,-4.835766636,-5.870072271
11/10/2008,936.75,4365,3.178898942,2.144245906
11/11/2008,917.15,4403.9,-2.114540191,0.887232268
11/12/2008,893.39,4246.7,-2.62478201,-3.634830123
11/13/2008,853.13,4182,-4.61112765,-1.535260973
11/14/2008,904.36,4169.2,5.831557205,-0.306543012
11/17/2008,873.23,4233,-3.502853073,1.518679066
11/18/2008,852.34,4132.2,-2.421347222,-2.410100874
11/19/2008,859.03,4208.5,0.781833745,1.829633687
11/20/2008,805.87,4005.7,-6.388140653,-4.93879429
11/21/2008,755.84,3875,-6.409272561,-3.317268397
11/24/2008,801.2,3781,5.828089022,-2.45571379
11/25/2008,853.4,4153,6.311776696,9.384243974
11/26/2008,852.9,4171.3,-0.058606343,0.439677318
11/27/2008,,4152.7,,-0.446901272
11/28/2008,886.89,4226.1,,1.752085685
12/01/2008,888.61,4288,0.193748301,1.454084182
12/02/2008,817.94,4065.5,-8.286945982,-5.32836871
12/03/2008,843.6,4122.9,3.088946433,1.402006258
12/04/2008,869.75,4170,3.052736543,1.135923656
12/05/2008,844.43,4163.6,-2.95439705,-0.153595115
12/08/2008,882.71,4049.4,4.433487731,-2.781136266
12/09/2008,906.48,4300.1,2.657224623,6.006955625
12/10/2008,892.17,4381.3,-1.591226969,1.870720576
12/11/2008,898.35,4367.3,0.690305,-0.320051481
12/12/2008,871.79,4388.7,-3.001117816,0.488808648
12/15/2008,881.07,4280.4,1.058850873,-2.49865925
12/16/2008,871.53,4277.6,-1.088679017,-0.065435852
12/17/2008,908.16,4309.1,4.117028676,0.733696095
12/18/2008,905.98,4324.2,-0.240334379,0.349808657
12/19/2008,886.96,4330.7,-2.121734528,0.150203959
12/22/2008,887.2,4286.9,0.027055057,-1.016533076
12/23/2008,874.31,4249.2,-1.463543219,-0.883313108
12/24/2008,863.87,4256,-1.201270932,0.159902212
12/25/2008,,,,
12/26/2008,869.51,,,
12/29/2008,872.37,4216.6,0.328381125,
12/30/2008,870.58,4319.4,-0.205398965,2.408738762
12/31/2008,890.59,4392.7,2.272450825,1.682756848
01/01/2009,,,,
01/02/2009,902.99,4434.2,,
01/05/2009,929.17,4561.8,2.858023538,2.83700663
01/06/2009,931.17,4579.6,0.215014543,0.389437559
01/07/2009,927.45,4638.9,-0.400297529,1.28656111
01/08/2009,905.73,4507.5,-2.369763629,-2.873459307
01/09/2009,909.91,4505.4,0.460444514,-0.046599874
1/12/2009,890.4,4448.5,-2.167489356,-1.270971665
1/13/2009,869.79,4426.2,-2.341899676,-0.502553257
1/14/2009,867.28,4399.1,-0.288992585,-0.614145359
1/15/2009,841.99,4180.6,-2.959373967,-5.094519764
1/16/2009,844.45,4121.1,0.291739018,-1.433465889
1/19/2009,,4147.1,,0.628917677
1/20/2009,849.64,4108.5,,-0.93512964
1/21/2009,806.77,4091.4,-5.177410891,-0.417078862
1/22/2009,839.74,4059.9,4.005369866,-0.7728867
1/23/2009,822.16,4052.2,-2.11572968,-0.189839926
1/26/2009,832.5,4052.5,1.249819854,0.007403112
1/27/2009,837.3,4209,0.574920736,3.789111516
1/28/2009,845.73,4194.4,1.001773052,-0.347478751
1/29/2009,868.89,4295.2,2.701637524,2.374781785
1/30/2009,845.69,4190.1,-2.706367278,-2.477352013
02/02/2009,823.09,4149.6,-2.708731148,-0.971265594
02/03/2009,825.69,4077.8,0.31538497,-1.745431675
02/04/2009,837.77,4164.5,1.452419939,2.103859309
02/05/2009,831.75,4228.6,-0.72116849,1.527474862
02/06/2009,846.09,4228.9,1.709382203,0.007094295
02/09/2009,868.24,4291.9,2.584243721,1.478761338
2/10/2009,866.87,4307.6,-0.157915093,0.365137914
2/11/2009,827.41,4213.1,-4.65886832,-2.21821857
2/12/2009,829.91,4234.3,0.301692117,0.501930642
2/13/2009,833.95,4202.2,0.485618735,-0.760982751
2/16/2009,,4189.6,,-0.300293369
2/17/2009,818.61,4134.8,,-1.316630427
2/18/2009,791.06,4034.1,-3.423396172,-2.46557312
2/19/2009,787.91,4006.8,-0.39899481,-0.679031076
2/20/2009,775.87,4018.4,-1.539888976,0.28908957
2/23/2009,773.25,3889.1,-0.338256881,-3.270604506
2/24/2009,744.69,3850.7,-3.763438716,-0.992281844
2/25/2009,770.64,3816.4,3.425331405,-0.894738006
2/26/2009,765.76,3849,-0.635253373,0.850580441
2/27/2009,749.93,3915.6,-2.088893588,1.71552001
03/02/2009,729.57,3830.1,-2.752454935,-2.207766189
03/03/2009,704.44,3625.8,-3.505215857,-5.48159589
03/04/2009,698.6,3512.1,-0.832482855,-3.186080444
03/05/2009,708.27,3645.9,1.374704456,3.738909939
03/06/2009,684.04,3529.9,-3.480898148,-3.233370663
03/09/2009,680.76,3530.7,-0.480657432,0.022660964
3/10/2009,679.28,3542.4,-0.217640744,0.330831196
3/11/2009,719.59,3715.2,5.764819168,4.762804899
3/12/2009,720.89,3693.8,0.180495439,-0.577677406
3/13/2009,751.97,3712.1,4.220986977,0.494201576
3/16/2009,758.84,3753.7,0.909452195,1.1144266
3/17/2009,753.88,3864,-0.655774734,2.896089614
3/18/2009,776.01,3857.1,2.893220255,-0.178731057
3/19/2009,797.92,3805,2.78429351,-1.359961446
3/20/2009,784.58,3816.9,-1.685979904,0.312258352
3/23/2009,772.31,3842.9,-1.576251893,0.678871507
3/24/2009,820.6,3952.8,6.064975618,2.819689864
3/25/2009,806.81,3911.5,-1.694757936,-1.050325641
3/26/2009,814.06,3900.3,0.894587271,-0.286745889
3/27/2009,828.68,3925.2,1.780000002,0.63638321
3/30/2009,809.07,3898.9,-2.394863349,-0.672284328
3/31/2009,790.88,3762.9,-2.273919033,-3.550452535
04/01/2009,793.59,3926.1,0.342070553,4.245663003
04/02/2009,814.53,3955.6,2.604430469,0.748572967
04/03/2009,835.13,4125,2.497614158,4.193372337
04/06/2009,839.75,4029.7,0.551682714,-2.337408829
04/07/2009,834.12,3993.5,-0.672695159,-0.902389213
04/08/2009,816.76,3930.5,-2.103198285,-1.590139512
04/09/2009,829.29,3925.5,1.522461897,-0.12729126
4/10/2009,,,,
4/13/2009,855.33,,,
4/14/2009,856.88,3983.7,0.181052607,
4/15/2009,839.44,3989,-2.056288261,0.132953724
4/16/2009,854.54,3968.4,1.782830961,-0.517758213
4/17/2009,865.18,4053,1.237426531,2.109435685
4/20/2009,868.27,4092.8,0.356514843,0.977198476
4/21/2009,831.25,3990.9,-4.357213423,-2.521256303
4/22/2009,847.26,3987.5,1.907702134,-0.085230126
4/23/2009,844.62,4030.7,-0.312079124,1.077559003
4/24/2009,853.91,4018.2,1.093897975,-0.310601698
4/27/2009,862.82,4156,1.038029277,3.371903208
4/28/2009,854.48,4167,-0.971299781,0.26432792
4/29/2009,856.85,4096.4,0.276977733,-1.708781322
4/30/2009,876.59,4189.6,2.27765061,2.249672476
05/01/2009,872.74,4243.7,-0.440169232,1.283026624
05/04/2009,879.21,,0.738608912,
05/05/2009,906.1,4243.2,3.012589823,
05/06/2009,903.95,4336.9,-0.23756261,2.184210561
05/07/2009,919.58,4396.5,1.714299494,1.364896266
05/08/2009,909.03,4398.7,-1.153894713,0.050027289
5/11/2009,922.99,4462.1,1.524030327,1.431046451
5/12/2009,910.52,4435.5,-1.360253533,-0.597915826
5/13/2009,905.4,4425.5,-0.563902988,-0.225708255
5/14/2009,884.24,4331.4,-2.3648316,-2.149245104
5/15/2009,892.76,4362.6,0.958926875,0.717739451
5/18/2009,886.07,4348.1,-0.75218335,-0.332924183
5/19/2009,909.67,4446.5,2.628594212,2.237830178
5/20/2009,908.62,4482.3,-0.115493141,0.801903769
5/21/2009,900.42,4468.4,-0.906564383,-0.310590483
5/22/2009,888.68,4345.5,-1.312410543,-2.788957582
5/25/2009,,,,
5/26/2009,887,4365.3,,
5/27/2009,909.95,4411.7,2.554467064,1.057318725
5/28/2009,892.96,4416.2,-1.884786591,0.10194951
5/29/2009,907.02,4387.5,1.562271355,-0.652000901
06/01/2009,923.26,4417.9,1.774638439,0.690488127
06/02/2009,942.87,4506.2,2.101753025,1.978975622
06/03/2009,942.51,4477,-0.038188588,-0.650104703
06/04/2009,932.49,4383.4,-1.068810175,-2.112850029
06/05/2009,945.67,4386.9,1.403524338,0.079814834
06/08/2009,938.12,4438.6,-0.801579839,1.17161841
06/09/2009,940.35,4405.2,0.237427379,-0.75533501
6/10/2009,942.73,4404.8,0.252777499,-0.00908059
6/11/2009,939.04,4436.8,-0.392184457,0.723854047
6/12/2009,943.44,4461.9,0.467469297,0.564128841
6/15/2009,942.45,4442,-0.104990226,-0.446995881
6/16/2009,925.6,4326,-1.804069164,-2.646139794
6/17/2009,911.89,4328.6,-1.492280711,0.060083657
6/18/2009,910.86,4278.5,-0.113016059,-1.164168322
6/19/2009,919.96,4280.9,0.994098266,0.056078699
6/22/2009,918.13,4345.9,-0.199119804,1.506960404
6/23/2009,893.46,4234,-2.723742696,-2.608569919
6/24/2009,896.31,4230,0.318476945,-0.094517965
6/25/2009,899.45,4280,0.349713013,1.175101654
6/26/2009,918.84,4252.6,2.13285395,-0.6422449
6/29/2009,919.86,4241,0.110947964,-0.27314701
6/30/2009,927.15,4294,0.789388022,1.241960896
07/01/2009,920.82,4249.2,-0.685078736,-1.048796953
07/02/2009,921.24,4340.7,0.045601121,2.130489551
07/03/2009,,4234.3,,-2.481760024
07/06/2009,894.27,4236.3,,0.047222158
07/07/2009,898.6,4194.9,0.483025364,-0.982074503
07/08/2009,881.9,4187,-1.875932574,-0.18850147
07/09/2009,881.28,4140.2,-0.070327479,-1.124039119
7/10/2009,880.03,4158.7,-0.14193983,0.445842959
7/13/2009,879.57,4127.2,-0.052284611,-0.760331449
7/14/2009,900.77,4202.1,2.381680141,1.798518938
7/15/2009,910.15,4237.7,1.035946799,0.84362689
7/16/2009,930.17,4346.5,2.175794405,2.53502543
7/17/2009,940.56,4361.8,1.110807742,0.351389266
7/20/2009,942.07,4388.8,0.160413923,0.6171025
7/21/2009,951.97,4443.6,1.04539399,1.240901752
7/22/2009,953.4,4481.2,0.150102108,0.842600898
7/23/2009,954.07,4493.7,0.070250125,0.278554816
7/24/2009,972.16,4559.8,1.878335595,1.460234705
7/27/2009,978.63,4576.6,0.663323446,0.367760145
7/28/2009,981.48,4586.1,0.290800211,0.207362533
7/29/2009,977.66,4528.8,-0.389967521,-1.257298595
7/30/2009,976.01,4547.5,-0.168912907,0.412062767
7/31/2009,986.8,4631.6,1.099455239,1.832474935
08/03/2009,990.22,4608.4,0.345975601,-0.502165557
08/04/2009,1001.41,4682.5,1.12371452,1.595143015
08/05/2009,1005.41,4671.4,0.398641163,-0.237334271
08/06/2009,1004.06,4647.1,-0.134363808,-0.521544349
08/07/2009,999.83,4690.5,-0.422179489,0.929581745
8/10/2009,1008.89,4731.6,0.902073105,0.872422511
8/11/2009,1005.77,4722.2,-0.309729929,-0.198861899
8/12/2009,994,4671.3,-1.177148963,-1.083738717
8/13/2009,1005.86,4716.8,1.186096931,0.969319804
8/14/2009,1012.23,4755.5,0.631292079,0.817123937
8/17/2009,998.18,4714,-1.397747598,-0.876503843
8/18/2009,980.62,4645,-1.774859608,-1.474543225
8/19/2009,986.88,4685.8,0.636342681,0.874528658
8/20/2009,996.41,4689.7,0.961036797,0.083195568
8/21/2009,1009.06,4756.6,1.261566393,1.416451278
8/24/2009,1026.59,4850.9,1.722342578,1.963112744
8/25/2009,1026.63,4896.2,0.003896319,0.92951393
8/26/2009,1027.35,4916.8,0.070107794,0.419851835
8/27/2009,1027.81,4890.6,0.044765372,-0.534291705
8/28/2009,1031.62,4869.4,0.370005715,-0.434426913
8/31/2009,1025.21,,-0.623291254,
09/01/2009,1019.52,4908.9,-0.556554136,
09/02/2009,996.07,4819.7,-2.326967104,-1.833819866
09/03/2009,996.12,4817.5,0.005019602,-0.045656416
09/04/2009,1003.84,4796.8,0.772019275,-0.430609238
09/07/2009,,4851.7,,1.138013007
09/08/2009,1018.67,4933.2,,1.665870571
09/09/2009,1025.36,4947.3,0.654591556,0.285410851
9/10/2009,1032.99,5004.3,0.741373911,1.145556963
9/11/2009,1043.92,4987.7,1.052534862,-0.332266118
9/14/2009,1040.15,5011.5,-0.361792465,0.476038982
9/15/2009,1049.03,5018.9,0.850099415,0.14755147
9/16/2009,1053.99,5042.1,0.471703474,0.461187578
9/17/2009,1067.87,5124.1,1.308304787,1.613223788
9/18/2009,1066.6,5164,-0.11899911,0.775657314
9/21/2009,1067.14,5172.9,0.050615353,0.172198671
9/22/2009,1066.35,5134.4,-0.074057065,-0.747046832
9/23/2009,1072.69,5142.6,0.592791025,0.159579678
9/24/2009,1062.56,5139.4,-0.94884215,-0.062244701
9/25/2009,1049.48,5079.3,-1.238628741,-1.176288432
9/28/2009,1045.38,5082.2,-0.391434772,0.057078189
9/29/2009,1063.69,5165.7,1.73635394,1.629638227
9/30/2009,1061.02,5159.7,-0.251328549,-0.116218271
10/01/2009,1054.91,5133.9,-0.577525436,-0.5012834
10/02/2009,1029.71,5047.8,-2.417824603,-1.691309947
10/05/2009,1026.87,4988.7,-0.276186854,-1.177715002
10/06/2009,1042.02,5024.3,1.464579635,0.711078598
10/07/2009,1053.65,5138,1.109918966,2.237775793
10/08/2009,1060.03,5108.9,0.603688295,-0.567978183
10/09/2009,1065.28,5154.6,0.494046579,0.890540303
10/12/2009,1071.63,5161.9,0.594317841,0.141520888
10/13/2009,1074.96,5210.2,0.310259777,0.931351397
10/14/2009,1078.68,5154.1,0.345461981,-1.08257283
10/15/2009,1090.36,5256.1,1.076984555,1.959679243
10/16/2009,1094.67,5223,0.394503104,-0.631735742
10/19/2009,1088.22,5190.2,-0.590961411,-0.629971737
10/20/2009,1098.64,5281.5,0.952971736,1.74379162
10/21/2009,1090.36,5243.4,-0.75651343,-0.72400054
10/22/2009,1080.96,5257.9,-0.865838174,0.276156461
10/23/2009,1095.62,5207.4,1.347087788,-0.965101659
10/26/2009,1080.36,5242.6,-1.402609415,0.673686758
10/27/2009,1067.54,5191.7,-1.193738278,-0.975636195
10/28/2009,1061.51,5201,-0.56645134,0.178971826
10/29/2009,1043.69,5080.4,-1.692991225,-2.346091614
10/30/2009,1065.41,5137.7,2.05971911,1.121550986
11/02/2009,1036.18,5044.5,-2.781882768,-1.830696764
11/03/2009,1040.92,5104.5,0.456406358,1.182396276
11/04/2009,1047.14,5037.2,0.595770083,-1.327213148
11/05/2009,1047.3,5107.1,0.015278547,1.378135629
11/06/2009,1064.95,5125.6,1.671242591,0.36158629
11/09/2009,1072.31,5142.7,0.688735025,0.333064204
11/10/2009,1091.86,5235.2,1.806746403,1.782681461
11/11/2009,1096.04,5230.5,0.382102023,-0.089817218
11/12/2009,1098.31,5266.8,0.206895054,0.69160917
11/13/2009,1087.59,5276.5,-0.980839557,0.184003163
11/16/2009,1094.13,5296.4,0.599528774,0.376434535
11/17/2009,1109.22,5382.7,1.369753869,1.616276254
11/18/2009,1109.44,5345.9,0.01983179,-0.686019505
11/19/2009,1106.44,5342.1,-0.270772951,-0.071107787
11/20/2009,1094.66,5267.7,-1.070384124,-1.402499944
11/23/2009,1094.86,5251.4,0.018268844,-0.309912693
11/24/2009,1105.83,5355.5,0.996968302,1.96293625
11/25/2009,1106.49,5324,0.059665873,-0.589916969
11/26/2009,,5364.8,,0.76341962
11/27/2009,1105.47,5194.1,,-3.233573069
11/30/2009,1091.07,5245.7,-1.311171779,0.988532734
12/01/2009,1098.89,5190.7,0.714171331,-1.054013054
12/02/2009,1109.03,5312.2,0.918517998,2.313749923
12/03/2009,1110.59,5327.4,0.140564624,0.285725222
12/04/2009,1100.43,5313,-0.919039313,-0.270666682
12/07/2009,1105.52,5322.4,0.46148,0.176768198
12/08/2009,1103.04,5310.7,-0.224580817,-0.220067614
12/09/2009,1091.07,5223.1,-1.091113823,-1.663255795
12/10/2009,1098.69,5203.9,0.695969491,-0.368275088
12/11/2009,1103.96,5244.4,0.47851543,0.775249617
12/14/2009,1107.84,5261.6,0.350845825,0.327432236
12/15/2009,1114.11,5315.3,0.564370633,1.015429122
12/16/2009,1108.61,5285.8,-0.494890155,-0.556547455
12/17/2009,1106.36,5320.3,-0.203163092,0.650571307
12/18/2009,1097.86,5217.6,-0.771251702,-1.949216669
12/21/2009,1105.31,5196.8,0.676300821,-0.399447451
12/22/2009,1114.51,5294,0.828900783,1.853105226
12/23/2009,1118.84,5328.7,0.387758786,0.653320218
12/24/2009,1121.08,5372.4,0.20000721,0.816743006
12/25/2009,,,,
12/28/2009,1127.53,,,
12/29/2009,1128.55,5402.4,0.090422332,
12/30/2009,1125.53,5437.6,-0.267958707,0.649448777
12/31/2009,1126.6,5397.9,0.095021165,-0.732779801
01/01/2010,,,,
01/04/2010,1116.56,5412.9,,
01/05/2010,1132.66,5500.3,1.431631853,1.601764261
01/06/2010,1135.71,5522.5,0.268915727,0.402802011
01/07/2010,1136.27,5530,0.04929621,0.135715922
01/08/2010,1140.52,5526.7,0.373333064,-0.059692315
1/11/2010,1145.96,5534.2,0.475841491,0.135612855
1/12/2010,1143.81,5538.1,-0.187791842,0.070446071
1/13/2010,1137.31,5498.7,-0.569897032,-0.713978098
1/14/2010,1145.68,5473.5,0.733252226,-0.45934351
1/15/2010,1147.72,5498.2,0.177901852,0.450250038
1/18/2010,,5455.4,,-0.781482213
1/19/2010,1136.03,5494.4,,0.71234479
1/20/2010,1147.95,5513.1,1.043801454,0.339768667
1/21/2010,1138.68,5420.8,-0.810804615,-1.688367235
1/22/2010,1115.49,5335.1,-2.057592653,-1.593577732
1/25/2010,1092.4,5303,-2.091665964,-0.603493057
1/26/2010,1095.8,5260.3,0.31075795,-0.808463881
1/27/2010,1091.94,5276.9,-0.352875936,0.315074474
1/28/2010,1096.93,5217.5,0.455943811,-1.132044411
1/29/2010,1087.61,5145.7,-0.853274057,-1.385694552
02/01/2010,1073.89,5188.5,-1.269505831,0.828322361
02/02/2010,1090.05,5247.4,1.493599676,1.128807777
02/03/2010,1100.67,5283.3,0.969551854,0.681818665
02/04/2010,1097.25,5253.1,-0.311203571,-0.573252396
02/05/2010,1064.12,5139.3,-3.065888307,-2.190149511
02/08/2010,1065.51,5060.9,0.130539126,-1.537255033
02/09/2010,1060.06,5092.3,-0.512804748,0.618526181
2/10/2010,1069.68,5111.8,0.903402803,0.382199777
2/11/2010,1067.1,5132,-0.241484968,0.394385407
2/12/2010,1075.95,5161.5,0.825930362,0.573178817
2/15/2010,,5142.5,,-0.368789238
2/16/2010,1079.13,5167.5,,0.484967003
2/17/2010,1096.14,5244.1,1.563975665,1.471462256
2/18/2010,1099.03,5276.6,0.2633055,0.617831577
2/19/2010,1105.49,5325.1,0.5860703,0.914953986
2/22/2010,1110,5358.2,0.407133973,0.619660702
2/23/2010,1107.49,5352.1,-0.226382177,-0.113909053
2/24/2010,1095.89,5315.1,-1.052937503,-0.693718096
2/25/2010,1101.24,5342.9,0.486999911,0.521675043
2/26/2010,1103.1,5278.2,0.168758036,-1.218344622
03/01/2010,1105.36,5354.5,0.204667577,1.435219835
03/02/2010,1117.01,5405.9,1.048439883,0.955362086
03/03/2010,1119.36,5484.1,0.210162081,1.436204668
03/04/2010,1119.12,5533.2,-0.021443122,0.891331362
03/05/2010,1125.12,5527.2,0.534703445,-0.108495183
03/08/2010,1138.4,5599.8,1.173407116,1.304952463
03/09/2010,1137.56,5606.7,-0.073815009,0.123142834
3/10/2010,1140.22,5602.3,0.233560854,-0.078508346
3/11/2010,1143.96,5640.6,0.327470107,0.681321512
3/12/2010,1151.71,5617.3,0.675186716,-0.413932141
3/15/2010,1148.53,5625.6,-0.276493064,0.147648765
3/16/2010,1150.83,5593.9,0.200055734,-0.565089074
3/17/2010,1159.94,5620.4,0.788485847,0.472611743
3/18/2010,1166.13,5644.6,0.532229435,0.429650017
3/19/2010,1166.68,5642.6,0.047153434,-0.035438373
3/22/2010,1157.25,5650.1,-0.81156074,0.132829192
3/23/2010,1166.47,5644.5,0.793559326,-0.09916244
3/24/2010,1172.7,5673.6,0.53266883,0.514221718
3/25/2010,1170.03,5677.9,-0.227939298,0.075760916
3/26/2010,1167.58,5727.6,-0.209615881,0.871514876
3/29/2010,1167.71,5703,0.011133521,-0.430424264
3/30/2010,1173.75,5710.7,0.515918563,0.134925592
3/31/2010,1171.75,5672.3,-0.170539372,-0.674692887
04/01/2010,1171.23,5679.6,-0.044387917,0.128612849
04/02/2010,,,,
04/05/2010,1178.71,,,
04/06/2010,1186.01,5744.9,0.617411211,
04/07/2010,1188.23,5780.4,0.187007265,0.616037973
04/08/2010,1181.75,5762.1,-0.54684142,-0.317089285
04/09/2010,1187.47,5712.7,0.482860276,-0.861022505
4/12/2010,1194.94,5771,0.627098147,1.015360918
4/13/2010,1195.94,5777.6,0.083651213,0.114299581
4/14/2010,1198.69,5761.7,0.229680678,-0.275580149
4/15/2010,1210.77,5796.3,1.002722703,0.59872129
4/16/2010,1210.17,5825,-0.049567524,0.49392165
4/19/2010,1192.06,5744,-1.507794266,-1.400316771
4/20/2010,1199.04,5727.9,0.583833368,-0.280686034
4/21/2010,1207.16,5783.7,0.674925677,0.969464489
4/22/2010,1202.52,5723.4,-0.385113852,-1.048058189
4/23/2010,1207.87,5665.3,0.443912295,-1.020318457
4/26/2010,1217.07,5723.6,0.758785301,1.023812822
4/27/2010,1209.92,5753.9,-0.589208912,0.527990771
4/28/2010,1184.59,5603.5,-2.115751856,-2.648648325
